category_id,club_id,start_date,end_date,nbr_participants
39,124,20/06/2020,28/06/2020,6
83,124,20/06/2020,28/06/2020,4
84,124,20/06/2020,28/06/2020,5
85,124,20/06/2020,28/06/2020,0
86,124,20/06/2020,28/06/2020,4
87,124,20/06/2020,28/06/2020,5
88,124,20/06/2020,28/06/2020,4
89,124,20/06/2020,28/06/2020,5
90,124,20/06/2020,28/06/2020,4
170,124,20/06/2020,28/06/2020,1
171,124,20/06/2020,28/06/2020,9
172,124,20/06/2020,28/06/2020,9
7,266,11/7/2020,19/07/2020,3
8,266,11/7/2020,19/07/2020,9
9,266,11/7/2020,19/07/2020,13
10,266,11/7/2020,19/07/2020,12
11,266,11/7/2020,19/07/2020,19
64,266,11/7/2020,19/07/2020,2
65,266,11/7/2020,19/07/2020,5
66,266,11/7/2020,19/07/2020,6
67,266,11/7/2020,19/07/2020,3
14,266,11/7/2020,19/07/2020,0
15,266,11/7/2020,19/07/2020,9
16,266,11/7/2020,19/07/2020,8
17,266,11/7/2020,19/07/2020,10
18,266,11/7/2020,19/07/2020,8
20,266,11/7/2020,19/07/2020,3
21,266,11/7/2020,19/07/2020,4
22,266,11/7/2020,19/07/2020,2
23,266,11/7/2020,19/07/2020,8
68,266,11/7/2020,19/07/2020,0
69,266,11/7/2020,19/07/2020,3
70,266,11/7/2020,19/07/2020,5
71,266,11/7/2020,19/07/2020,7
72,266,11/7/2020,19/07/2020,0
73,266,11/7/2020,19/07/2020,2
74,266,11/7/2020,19/07/2020,4
119,266,11/7/2020,19/07/2020,0
118,266,11/7/2020,19/07/2020,1
117,266,11/7/2020,19/07/2020,3
116,266,11/7/2020,19/07/2020,9
115,266,11/7/2020,19/07/2020,11
114,266,11/7/2020,19/07/2020,11
143,266,11/7/2020,19/07/2020,0
142,266,11/7/2020,19/07/2020,2
141,266,11/7/2020,19/07/2020,6
140,266,11/7/2020,19/07/2020,9
165,266,11/7/2020,19/07/2020,8
163,266,11/7/2020,19/07/2020,4
162,266,11/7/2020,19/07/2020,4
7,50,20/08/2020,30/08/2020,6
8,50,20/08/2020,30/08/2020,9
9,50,20/08/2020,30/08/2020,9
10,50,20/08/2020,30/08/2020,7
11,50,20/08/2020,30/08/2020,24
67,50,20/08/2020,30/08/2020,7
70,50,20/08/2020,30/08/2020,2
124,50,20/08/2020,30/08/2020,11
147,50,20/08/2020,30/08/2020,7
168,50,20/08/2020,30/08/2020,10
1,100,28/02/2020,8/3/2020,41
7,100,28/02/2020,8/3/2020,27
8,100,28/02/2020,8/3/2020,21
17,100,28/02/2020,8/3/2020,9
18,100,28/02/2020,8/3/2020,11
70,100,28/02/2020,8/3/2020,3
71,100,28/02/2020,8/3/2020,6
73,100,28/02/2020,8/3/2020,7
74,100,28/02/2020,8/3/2020,4
32,100,28/02/2020,8/3/2020,15
35,100,28/02/2020,8/3/2020,19
83,100,28/02/2020,8/3/2020,9
86,100,28/02/2020,8/3/2020,10
170,100,28/02/2020,8/3/2020,7
32,199,29/06/2020,5/7/2020,15
33,199,29/06/2020,5/7/2020,9
34,199,29/06/2020,5/7/2020,4
35,199,29/06/2020,5/7/2020,11
36,199,29/06/2020,5/7/2020,9
37,199,29/06/2020,5/7/2020,2
38,199,29/06/2020,5/7/2020,5
39,199,29/06/2020,5/7/2020,2
83,199,29/06/2020,5/7/2020,1
84,199,29/06/2020,5/7/2020,1
85,199,29/06/2020,5/7/2020,1
86,199,29/06/2020,5/7/2020,3
87,199,29/06/2020,5/7/2020,5
88,199,29/06/2020,5/7/2020,2
89,199,29/06/2020,5/7/2020,4
90,199,29/06/2020,5/7/2020,2
170,199,29/06/2020,5/7/2020,4
171,199,29/06/2020,5/7/2020,9
172,199,29/06/2020,5/7/2020,9
2,88,30/07/2020,9/8/2020,48
7,88,30/07/2020,9/8/2020,31
8,88,30/07/2020,9/8/2020,31
9,88,30/07/2020,9/8/2020,26
10,88,30/07/2020,9/8/2020,14
11,88,30/07/2020,9/8/2020,31
58,88,30/07/2020,9/8/2020,25
65,88,30/07/2020,9/8/2020,7
66,88,30/07/2020,9/8/2020,10
67,88,30/07/2020,9/8/2020,10
19,88,30/07/2020,9/8/2020,6
16,88,30/07/2020,9/8/2020,14
17,88,30/07/2020,9/8/2020,6
18,88,30/07/2020,9/8/2020,6
21,88,30/07/2020,9/8/2020,5
73,88,30/07/2020,9/8/2020,2
74,88,30/07/2020,9/8/2020,3
108,88,30/07/2020,9/8/2020,12
110,88,30/07/2020,9/8/2020,6
134,88,30/07/2020,9/8/2020,2
157,88,30/07/2020,9/8/2020,1
7,246,30/07/2020,9/8/2020,23
8,246,30/07/2020,9/8/2020,22
9,246,30/07/2020,9/8/2020,26
10,246,30/07/2020,9/8/2020,20
11,246,30/07/2020,9/8/2020,24
65,246,30/07/2020,9/8/2020,11
66,246,30/07/2020,9/8/2020,9
67,246,30/07/2020,9/8/2020,8
10,300,13/08/2020,23/08/2020,26
11,300,13/08/2020,23/08/2020,48
65,300,13/08/2020,23/08/2020,18
66,300,13/08/2020,23/08/2020,20
67,300,13/08/2020,23/08/2020,23
14,300,13/08/2020,23/08/2020,5
15,300,13/08/2020,23/08/2020,11
16,300,13/08/2020,23/08/2020,24
34,300,13/08/2020,23/08/2020,5
37,300,13/08/2020,23/08/2020,9
39,300,13/08/2020,23/08/2020,13
85,300,13/08/2020,23/08/2020,2
88,300,13/08/2020,23/08/2020,2
90,300,13/08/2020,23/08/2020,5
172,300,13/08/2020,23/08/2020,5
108,300,13/08/2020,23/08/2020,8
109,300,13/08/2020,23/08/2020,13
134,300,13/08/2020,23/08/2020,6
135,300,13/08/2020,23/08/2020,10
158,300,13/08/2020,23/08/2020,10
7,20,3/9/2020,13/09/2020,29
8,20,3/9/2020,13/09/2020,28
9,20,3/9/2020,13/09/2020,31
10,20,3/9/2020,13/09/2020,24
11,20,3/9/2020,13/09/2020,56
64,20,3/9/2020,13/09/2020,10
65,20,3/9/2020,13/09/2020,9
66,20,3/9/2020,13/09/2020,9
67,20,3/9/2020,13/09/2020,26
124,20,3/9/2020,13/09/2020,29
124,20,3/9/2020,13/09/2020,14
147,20,3/9/2020,13/09/2020,17
168,20,3/9/2020,13/09/2020,19
168,20,3/9/2020,13/09/2020,10
64,211,27/12/2019,5/1/2020,7
65,211,27/12/2019,5/1/2020,4
66,211,27/12/2019,5/1/2020,5
67,211,27/12/2019,5/1/2020,4
16,211,27/12/2019,5/1/2020,8
17,211,27/12/2019,5/1/2020,8
18,211,27/12/2019,5/1/2020,1
134,211,27/12/2019,5/1/2020,0
135,211,27/12/2019,5/1/2020,2
9,211,20/12/2019,29/12/2019,14
10,211,20/12/2019,29/12/2019,14
11,211,20/12/2019,29/12/2019,13
21,211,20/12/2019,29/12/2019,3
22,211,20/12/2019,29/12/2019,6
23,211,20/12/2019,29/12/2019,2
173,211,20/12/2019,29/12/2019,7
109,211,20/12/2019,29/12/2019,2
110,211,20/12/2019,29/12/2019,2
111,211,20/12/2019,29/12/2019,0
156,211,20/12/2019,29/12/2019,1
157,211,20/12/2019,29/12/2019,2
158,211,20/12/2019,29/12/2019,2
159,211,20/12/2019,29/12/2019,2
33,246,2/7/2020,12/7/2020,13
36,246,2/7/2020,12/7/2020,8
38,246,2/7/2020,12/7/2020,14
84,246,2/7/2020,12/7/2020,4
87,246,2/7/2020,12/7/2020,0
89,246,2/7/2020,12/7/2020,1
171,246,2/7/2020,12/7/2020,2
108,246,2/7/2020,12/7/2020,6
109,246,2/7/2020,12/7/2020,4
110,246,2/7/2020,12/7/2020,3
111,246,2/7/2020,12/7/2020,2
133,246,2/7/2020,12/7/2020,2
134,246,2/7/2020,12/7/2020,2
135,246,2/7/2020,12/7/2020,1
156,246,2/7/2020,12/7/2020,1
157,246,2/7/2020,12/7/2020,2
158,246,2/7/2020,12/7/2020,2
159,246,2/7/2020,12/7/2020,1
7,295,9/7/2020,19/07/2020,9
8,295,9/7/2020,19/07/2020,24
9,295,9/7/2020,19/07/2020,23
10,295,9/7/2020,19/07/2020,18
11,295,9/7/2020,19/07/2020,32
64,295,9/7/2020,19/07/2020,1
65,295,9/7/2020,19/07/2020,6
66,295,9/7/2020,19/07/2020,8
67,295,9/7/2020,19/07/2020,7
110,295,9/7/2020,19/07/2020,9
111,295,9/7/2020,19/07/2020,5
147,295,9/7/2020,19/07/2020,5
158,295,9/7/2020,19/07/2020,11
159,295,9/7/2020,19/07/2020,4
7,222,30/07/2020,9/8/2020,16
8,222,30/07/2020,9/8/2020,24
9,222,30/07/2020,9/8/2020,19
10,222,30/07/2020,9/8/2020,25
11,222,30/07/2020,9/8/2020,36
64,222,30/07/2020,9/8/2020,12
65,222,30/07/2020,9/8/2020,4
66,222,30/07/2020,9/8/2020,12
67,222,30/07/2020,9/8/2020,8
33,222,30/07/2020,9/8/2020,7
36,222,30/07/2020,9/8/2020,16
38,222,30/07/2020,9/8/2020,14
84,222,30/07/2020,9/8/2020,2
87,222,30/07/2020,9/8/2020,3
89,222,30/07/2020,9/8/2020,3
171,222,30/07/2020,9/8/2020,5
109,222,30/07/2020,9/8/2020,10
135,222,30/07/2020,9/8/2020,6
156,222,30/07/2020,9/8/2020,5
158,222,30/07/2020,9/8/2020,9
10,188,28/02/2020,8/3/2020,15
11,188,28/02/2020,8/3/2020,23
17,188,28/02/2020,8/3/2020,6
18,188,28/02/2020,8/3/2020,16
20,188,28/02/2020,8/3/2020,16
21,188,28/02/2020,8/3/2020,21
68,188,28/02/2020,8/3/2020,6
69,188,28/02/2020,8/3/2020,6
70,188,28/02/2020,8/3/2020,9
71,188,28/02/2020,8/3/2020,6
33,188,28/02/2020,8/3/2020,9
36,188,28/02/2020,8/3/2020,13
38,188,28/02/2020,8/3/2020,7
84,188,28/02/2020,8/3/2020,2
87,188,28/02/2020,8/3/2020,7
89,188,28/02/2020,8/3/2020,4
171,188,28/02/2020,8/3/2020,5
109,188,28/02/2020,8/3/2020,4
110,188,28/02/2020,8/3/2020,9
133,188,28/02/2020,8/3/2020,4
134,188,28/02/2020,8/3/2020,3
157,188,28/02/2020,8/3/2020,5
158,188,28/02/2020,8/3/2020,8
3,276,20/08/2020,30/08/2020,60
7,276,20/08/2020,30/08/2020,31
8,276,20/08/2020,30/08/2020,12
108,276,20/08/2020,30/08/2020,12
109,276,20/08/2020,30/08/2020,12
110,276,20/08/2020,30/08/2020,12
111,276,20/08/2020,30/08/2020,8
133,276,20/08/2020,30/08/2020,5
134,276,20/08/2020,30/08/2020,15
135,276,20/08/2020,30/08/2020,16
147,276,20/08/2020,30/08/2020,8
7,26,16/07/2020,26/07/2020,27
8,26,16/07/2020,26/07/2020,32
9,26,16/07/2020,26/07/2020,30
64,26,16/07/2020,26/07/2020,22
65,26,16/07/2020,26/07/2020,11
17,26,16/07/2020,26/07/2020,18
18,26,16/07/2020,26/07/2020,19
22,26,16/07/2020,26/07/2020,7
23,26,16/07/2020,26/07/2020,7
26,26,16/07/2020,26/07/2020,1
27,26,16/07/2020,26/07/2020,3
70,26,16/07/2020,26/07/2020,13
71,26,16/07/2020,26/07/2020,10
74,26,16/07/2020,26/07/2020,9
156,26,16/07/2020,26/07/2020,4
157,26,16/07/2020,26/07/2020,1
158,26,16/07/2020,26/07/2020,9
159,26,16/07/2020,26/07/2020,14
33,128,23/07/2020,2/8/2020,7
36,128,23/07/2020,2/8/2020,10
38,128,23/07/2020,2/8/2020,14
84,128,23/07/2020,2/8/2020,3
87,128,23/07/2020,2/8/2020,4
89,128,23/07/2020,2/8/2020,8
171,128,23/07/2020,2/8/2020,6
124,128,23/07/2020,2/8/2020,24
124,128,23/07/2020,2/8/2020,10
124,128,23/07/2020,2/8/2020,12
147,128,23/07/2020,2/8/2020,13
147,128,23/07/2020,2/8/2020,12
168,128,23/07/2020,2/8/2020,21
168,128,23/07/2020,2/8/2020,16
33,286,20/02/2020,1/3/2020,8
34,286,20/02/2020,1/3/2020,3
36,286,20/02/2020,1/3/2020,11
37,286,20/02/2020,1/3/2020,5
38,286,20/02/2020,1/3/2020,8
39,286,20/02/2020,1/3/2020,8
84,286,20/02/2020,1/3/2020,4
85,286,20/02/2020,1/3/2020,3
87,286,20/02/2020,1/3/2020,4
88,286,20/02/2020,1/3/2020,2
89,286,20/02/2020,1/3/2020,3
90,286,20/02/2020,1/3/2020,5
171,286,20/02/2020,1/3/2020,6
172,286,20/02/2020,1/3/2020,6
117,286,20/02/2020,1/3/2020,12
116,286,20/02/2020,1/3/2020,8
115,286,20/02/2020,1/3/2020,8
114,286,20/02/2020,1/3/2020,11
142,286,20/02/2020,1/3/2020,8
141,286,20/02/2020,1/3/2020,4
140,286,20/02/2020,1/3/2020,6
165,286,20/02/2020,1/3/2020,8
164,286,20/02/2020,1/3/2020,1
163,286,20/02/2020,1/3/2020,8
162,286,20/02/2020,1/3/2020,6
1,99,27/12/2019,5/1/2020,30
7,99,27/12/2019,5/1/2020,32
8,99,27/12/2019,5/1/2020,32
65,99,27/12/2019,5/1/2020,22
109,99,27/12/2019,5/1/2020,2
156,99,27/12/2019,5/1/2020,7
7,320,16/07/2020,26/07/2020,20
8,320,16/07/2020,26/07/2020,25
9,320,16/07/2020,26/07/2020,21
10,320,16/07/2020,26/07/2020,21
11,320,16/07/2020,26/07/2020,44
66,320,16/07/2020,26/07/2020,7
67,320,16/07/2020,26/07/2020,6
68,320,16/07/2020,26/07/2020,11
69,320,16/07/2020,26/07/2020,6
108,320,16/07/2020,26/07/2020,6
109,320,16/07/2020,26/07/2020,0
156,320,16/07/2020,26/07/2020,6
7,191,2/7/2020,12/7/2020,20
11,191,2/7/2020,12/7/2020,36
67,191,2/7/2020,12/7/2020,10
17,191,2/7/2020,12/7/2020,6
21,191,2/7/2020,12/7/2020,14
70,191,2/7/2020,12/7/2020,4
134,191,2/7/2020,12/7/2020,1
157,191,2/7/2020,12/7/2020,1
7,92,27/08/2020,6/9/2020,27
8,92,27/08/2020,6/9/2020,22
10,92,27/08/2020,6/9/2020,28
67,92,27/08/2020,6/9/2020,23
109,92,27/08/2020,6/9/2020,17
110,92,27/08/2020,6/9/2020,17
111,92,27/08/2020,6/9/2020,22
134,92,27/08/2020,6/9/2020,4
135,92,27/08/2020,6/9/2020,16
158,92,27/08/2020,6/9/2020,8
159,92,27/08/2020,6/9/2020,13
14,176,6/12/2019,15/12/2019,2
15,176,6/12/2019,15/12/2019,7
16,176,6/12/2019,15/12/2019,13
17,176,6/12/2019,15/12/2019,22
18,176,6/12/2019,15/12/2019,11
21,176,6/12/2019,15/12/2019,13
22,176,6/12/2019,15/12/2019,6
23,176,6/12/2019,15/12/2019,8
69,176,6/12/2019,15/12/2019,6
70,176,6/12/2019,15/12/2019,11
71,176,6/12/2019,15/12/2019,10
32,176,6/12/2019,15/12/2019,11
33,176,6/12/2019,15/12/2019,15
35,176,6/12/2019,15/12/2019,12
36,176,6/12/2019,15/12/2019,17
83,176,6/12/2019,15/12/2019,7
84,176,6/12/2019,15/12/2019,4
86,176,6/12/2019,15/12/2019,8
87,176,6/12/2019,15/12/2019,8
170,176,6/12/2019,15/12/2019,8
171,176,6/12/2019,15/12/2019,10
124,176,6/12/2019,15/12/2019,0
124,176,6/12/2019,15/12/2019,0
168,176,6/12/2019,15/12/2019,2
7,23,27/06/2020,5/7/2020,16
8,23,27/06/2020,5/7/2020,21
9,23,27/06/2020,5/7/2020,19
10,23,27/06/2020,5/7/2020,27
11,23,27/06/2020,5/7/2020,29
65,23,27/06/2020,5/7/2020,11
66,23,27/06/2020,5/7/2020,8
67,23,27/06/2020,5/7/2020,1
7,280,2/7/2020,12/7/2020,24
8,280,2/7/2020,12/7/2020,32
9,280,2/7/2020,12/7/2020,29
10,280,2/7/2020,12/7/2020,32
11,280,2/7/2020,12/7/2020,31
64,280,2/7/2020,12/7/2020,16
65,280,2/7/2020,12/7/2020,11
66,280,2/7/2020,12/7/2020,11
67,280,2/7/2020,12/7/2020,7
108,280,2/7/2020,12/7/2020,3
109,280,2/7/2020,12/7/2020,5
110,280,2/7/2020,12/7/2020,7
111,280,2/7/2020,12/7/2020,7
147,280,2/7/2020,12/7/2020,5
147,280,2/7/2020,12/7/2020,3
147,280,2/7/2020,12/7/2020,5
156,280,2/7/2020,12/7/2020,3
157,280,2/7/2020,12/7/2020,3
158,280,2/7/2020,12/7/2020,2
159,280,2/7/2020,12/7/2020,7
9,121,30/07/2020,9/8/2020,16
10,121,30/07/2020,9/8/2020,16
11,121,30/07/2020,9/8/2020,37
65,121,30/07/2020,9/8/2020,8
15,121,30/07/2020,9/8/2020,8
16,121,30/07/2020,9/8/2020,11
25,121,30/07/2020,9/8/2020,7
26,121,30/07/2020,9/8/2020,13
73,121,30/07/2020,9/8/2020,1
74,121,30/07/2020,9/8/2020,5
111,121,30/07/2020,9/8/2020,10
124,121,30/07/2020,9/8/2020,10
158,121,30/07/2020,9/8/2020,10
123,121,30/07/2020,9/8/2020,3
7,38,27/08/2020,6/9/2020,7
8,38,27/08/2020,6/9/2020,12
9,38,27/08/2020,6/9/2020,9
10,38,27/08/2020,6/9/2020,12
11,38,27/08/2020,6/9/2020,14
64,38,27/08/2020,6/9/2020,1
65,38,27/08/2020,6/9/2020,2
66,38,27/08/2020,6/9/2020,4
67,38,27/08/2020,6/9/2020,6
14,38,27/08/2020,6/9/2020,0
15,38,27/08/2020,6/9/2020,2
16,38,27/08/2020,6/9/2020,9
17,38,27/08/2020,6/9/2020,2
18,38,27/08/2020,6/9/2020,4
20,38,27/08/2020,6/9/2020,1
21,38,27/08/2020,6/9/2020,3
22,38,27/08/2020,6/9/2020,1
23,38,27/08/2020,6/9/2020,8
25,38,27/08/2020,6/9/2020,1
26,38,27/08/2020,6/9/2020,0
27,38,27/08/2020,6/9/2020,0
69,38,27/08/2020,6/9/2020,1
70,38,27/08/2020,6/9/2020,0
71,38,27/08/2020,6/9/2020,2
7,152,20/08/2020,30/08/2020,6
8,152,20/08/2020,30/08/2020,12
9,152,20/08/2020,30/08/2020,15
10,152,20/08/2020,30/08/2020,15
11,152,20/08/2020,30/08/2020,18
64,152,20/08/2020,30/08/2020,0
65,152,20/08/2020,30/08/2020,0
66,152,20/08/2020,30/08/2020,5
67,152,20/08/2020,30/08/2020,6
14,152,20/08/2020,30/08/2020,0
15,152,20/08/2020,30/08/2020,8
16,152,20/08/2020,30/08/2020,7
17,152,20/08/2020,30/08/2020,7
18,152,20/08/2020,30/08/2020,0
20,152,20/08/2020,30/08/2020,0
21,152,20/08/2020,30/08/2020,0
22,152,20/08/2020,30/08/2020,0
23,152,20/08/2020,30/08/2020,0
25,152,20/08/2020,30/08/2020,0
26,152,20/08/2020,30/08/2020,0
27,152,20/08/2020,30/08/2020,0
68,152,20/08/2020,30/08/2020,0
69,152,20/08/2020,30/08/2020,0
70,152,20/08/2020,30/08/2020,0
71,152,20/08/2020,30/08/2020,0
72,152,20/08/2020,30/08/2020,0
73,152,20/08/2020,30/08/2020,0
74,152,20/08/2020,30/08/2020,0
75,152,20/08/2020,30/08/2020,0
76,152,20/08/2020,30/08/2020,0
34,152,20/08/2020,30/08/2020,3
37,152,20/08/2020,30/08/2020,9
39,152,20/08/2020,30/08/2020,8
85,152,20/08/2020,30/08/2020,0
88,152,20/08/2020,30/08/2020,6
90,152,20/08/2020,30/08/2020,6
172,152,20/08/2020,30/08/2020,5
7,212,27/06/2020,5/7/2020,5
8,212,27/06/2020,5/7/2020,9
9,212,27/06/2020,5/7/2020,10
10,212,27/06/2020,5/7/2020,21
11,212,27/06/2020,5/7/2020,28
64,212,27/06/2020,5/7/2020,0
65,212,27/06/2020,5/7/2020,6
66,212,27/06/2020,5/7/2020,6
67,212,27/06/2020,5/7/2020,5
14,212,27/06/2020,5/7/2020,4
15,212,27/06/2020,5/7/2020,10
16,212,27/06/2020,5/7/2020,9
17,212,27/06/2020,5/7/2020,9
18,212,27/06/2020,5/7/2020,11
20,212,27/06/2020,5/7/2020,0
21,212,27/06/2020,5/7/2020,9
22,212,27/06/2020,5/7/2020,6
23,212,27/06/2020,5/7/2020,5
25,212,27/06/2020,5/7/2020,0
26,212,27/06/2020,5/7/2020,0
27,212,27/06/2020,5/7/2020,0
68,212,27/06/2020,5/7/2020,0
69,212,27/06/2020,5/7/2020,0
70,212,27/06/2020,5/7/2020,0
71,212,27/06/2020,5/7/2020,6
72,212,27/06/2020,5/7/2020,0
73,212,27/06/2020,5/7/2020,0
74,212,27/06/2020,5/7/2020,0
75,212,27/06/2020,5/7/2020,0
76,212,27/06/2020,5/7/2020,0
7,308,18/06/2020,28/06/2020,15
8,308,18/06/2020,28/06/2020,19
9,308,18/06/2020,28/06/2020,22
10,308,18/06/2020,28/06/2020,20
11,308,18/06/2020,28/06/2020,26
64,308,18/06/2020,28/06/2020,4
65,308,18/06/2020,28/06/2020,4
66,308,18/06/2020,28/06/2020,7
67,308,18/06/2020,28/06/2020,9
14,308,18/06/2020,28/06/2020,8
15,308,18/06/2020,28/06/2020,13
16,308,18/06/2020,28/06/2020,10
17,308,18/06/2020,28/06/2020,6
18,308,18/06/2020,28/06/2020,5
20,308,18/06/2020,28/06/2020,4
21,308,18/06/2020,28/06/2020,8
22,308,18/06/2020,28/06/2020,2
23,308,18/06/2020,28/06/2020,6
25,308,18/06/2020,28/06/2020,0
26,308,18/06/2020,28/06/2020,0
27,308,18/06/2020,28/06/2020,2
68,308,18/06/2020,28/06/2020,1
69,308,18/06/2020,28/06/2020,7
70,308,18/06/2020,28/06/2020,2
71,308,18/06/2020,28/06/2020,0
72,308,18/06/2020,28/06/2020,0
73,308,18/06/2020,28/06/2020,2
74,308,18/06/2020,28/06/2020,0
33,308,18/06/2020,28/06/2020,0
36,308,18/06/2020,28/06/2020,9
38,308,18/06/2020,28/06/2020,7
84,308,18/06/2020,28/06/2020,5
87,308,18/06/2020,28/06/2020,6
89,308,18/06/2020,28/06/2020,4
171,308,18/06/2020,28/06/2020,9
7,322,6/8/2020,16/08/2020,16
8,322,6/8/2020,16/08/2020,20
9,322,6/8/2020,16/08/2020,16
10,322,6/8/2020,16/08/2020,12
11,322,6/8/2020,16/08/2020,15
64,322,6/8/2020,16/08/2020,0
65,322,6/8/2020,16/08/2020,0
66,322,6/8/2020,16/08/2020,0
67,322,6/8/2020,16/08/2020,0
14,322,6/8/2020,16/08/2020,5
15,322,6/8/2020,16/08/2020,11
16,322,6/8/2020,16/08/2020,12
17,322,6/8/2020,16/08/2020,13
18,322,6/8/2020,16/08/2020,6
20,322,6/8/2020,16/08/2020,0
21,322,6/8/2020,16/08/2020,10
22,322,6/8/2020,16/08/2020,0
23,322,6/8/2020,16/08/2020,0
25,322,6/8/2020,16/08/2020,0
26,322,6/8/2020,16/08/2020,0
27,322,6/8/2020,16/08/2020,0
30,322,6/8/2020,16/08/2020,0
31,322,6/8/2020,16/08/2020,0
68,322,6/8/2020,16/08/2020,0
69,322,6/8/2020,16/08/2020,0
70,322,6/8/2020,16/08/2020,0
71,322,6/8/2020,16/08/2020,0
72,322,6/8/2020,16/08/2020,0
73,322,6/8/2020,16/08/2020,0
74,322,6/8/2020,16/08/2020,0
75,322,6/8/2020,16/08/2020,0
76,322,6/8/2020,16/08/2020,0
33,322,6/8/2020,16/08/2020,0
34,322,6/8/2020,16/08/2020,0
36,322,6/8/2020,16/08/2020,0
37,322,6/8/2020,16/08/2020,0
38,322,6/8/2020,16/08/2020,8
39,322,6/8/2020,16/08/2020,4
84,322,6/8/2020,16/08/2020,0
85,322,6/8/2020,16/08/2020,0
87,322,6/8/2020,16/08/2020,0
88,322,6/8/2020,16/08/2020,0
89,322,6/8/2020,16/08/2020,0
90,322,6/8/2020,16/08/2020,0
171,322,6/8/2020,16/08/2020,4
172,322,6/8/2020,16/08/2020,1
108,322,6/8/2020,16/08/2020,4
109,322,6/8/2020,16/08/2020,12
110,322,6/8/2020,16/08/2020,7
111,322,6/8/2020,16/08/2020,8
133,322,6/8/2020,16/08/2020,7
134,322,6/8/2020,16/08/2020,4
135,322,6/8/2020,16/08/2020,8
157,322,6/8/2020,16/08/2020,7
158,322,6/8/2020,16/08/2020,9
159,322,6/8/2020,16/08/2020,7
156,322,6/8/2020,16/08/2020,5
7,27,6/8/2020,16/08/2020,8
8,27,6/8/2020,16/08/2020,11
9,27,6/8/2020,16/08/2020,11
10,27,6/8/2020,16/08/2020,18
11,27,6/8/2020,16/08/2020,43
64,27,6/8/2020,16/08/2020,4
65,27,6/8/2020,16/08/2020,5
66,27,6/8/2020,16/08/2020,8
67,27,6/8/2020,16/08/2020,9
14,27,6/8/2020,16/08/2020,0
15,27,6/8/2020,16/08/2020,4
16,27,6/8/2020,16/08/2020,7
17,27,6/8/2020,16/08/2020,7
18,27,6/8/2020,16/08/2020,21
20,27,6/8/2020,16/08/2020,0
21,27,6/8/2020,16/08/2020,9
22,27,6/8/2020,16/08/2020,8
23,27,6/8/2020,16/08/2020,7
25,27,6/8/2020,16/08/2020,1
26,27,6/8/2020,16/08/2020,4
27,27,6/8/2020,16/08/2020,5
30,27,6/8/2020,16/08/2020,1
31,27,6/8/2020,16/08/2020,1
68,27,6/8/2020,16/08/2020,0
69,27,6/8/2020,16/08/2020,1
70,27,6/8/2020,16/08/2020,0
71,27,6/8/2020,16/08/2020,8
72,27,6/8/2020,16/08/2020,0
73,27,6/8/2020,16/08/2020,0
74,27,6/8/2020,16/08/2020,8
75,27,6/8/2020,16/08/2020,1
76,27,6/8/2020,16/08/2020,0
1,152,27/02/2020,8/3/2020,19
7,152,27/02/2020,8/3/2020,20
8,152,27/02/2020,8/3/2020,19
9,152,27/02/2020,8/3/2020,22
10,152,27/02/2020,8/3/2020,16
11,152,27/02/2020,8/3/2020,23
64,152,27/02/2020,8/3/2020,7
65,152,27/02/2020,8/3/2020,0
66,152,27/02/2020,8/3/2020,8
67,152,27/02/2020,8/3/2020,5
14,152,27/02/2020,8/3/2020,4
15,152,27/02/2020,8/3/2020,8
16,152,27/02/2020,8/3/2020,9
17,152,27/02/2020,8/3/2020,12
18,152,27/02/2020,8/3/2020,6
20,152,27/02/2020,8/3/2020,0
21,152,27/02/2020,8/3/2020,0
22,152,27/02/2020,8/3/2020,0
23,152,27/02/2020,8/3/2020,0
25,152,27/02/2020,8/3/2020,0
26,152,27/02/2020,8/3/2020,0
27,152,27/02/2020,8/3/2020,0
68,152,27/02/2020,8/3/2020,0
69,152,27/02/2020,8/3/2020,7
70,152,27/02/2020,8/3/2020,0
71,152,27/02/2020,8/3/2020,0
72,152,27/02/2020,8/3/2020,0
73,152,27/02/2020,8/3/2020,0
74,152,27/02/2020,8/3/2020,0
75,152,27/02/2020,8/3/2020,0
76,152,27/02/2020,8/3/2020,0
108,152,27/02/2020,8/3/2020,0
109,152,27/02/2020,8/3/2020,0
110,152,27/02/2020,8/3/2020,5
111,152,27/02/2020,8/3/2020,4
133,152,27/02/2020,8/3/2020,0
134,152,27/02/2020,8/3/2020,6
135,152,27/02/2020,8/3/2020,0
157,152,27/02/2020,8/3/2020,0
158,152,27/02/2020,8/3/2020,6
159,152,27/02/2020,8/3/2020,0
156,152,27/02/2020,8/3/2020,0
7,330,9/7/2020,19/07/2020,8
8,330,9/7/2020,19/07/2020,11
9,330,9/7/2020,19/07/2020,7
10,330,9/7/2020,19/07/2020,10
11,330,9/7/2020,19/07/2020,19
64,330,9/7/2020,19/07/2020,2
65,330,9/7/2020,19/07/2020,3
66,330,9/7/2020,19/07/2020,0
67,330,9/7/2020,19/07/2020,0
14,330,9/7/2020,19/07/2020,4
15,330,9/7/2020,19/07/2020,8
16,330,9/7/2020,19/07/2020,6
17,330,9/7/2020,19/07/2020,4
18,330,9/7/2020,19/07/2020,13
20,330,9/7/2020,19/07/2020,7
21,330,9/7/2020,19/07/2020,6
