tournament_id,date,status,round
6364,24/12/2019,completed,1_8
6453,,WO,1_16
6461,30/08/2020,completed,final
7401,23/08/2020,completed,final
7399,22/08/2020,completed,1_2
6559,25/07/2020,completed,1_2
6561,24/07/2020,completed,1_2
2663,17/07/2020,completed,1_4
576,4/7/2020,completed,1_2
6352,1/3/2020,completed,final
6352,29/02/2020,completed,1_2
6352,25/02/2020,completed,1_4
6272,1/2/2020,completed,1_2
6289,18/01/2020,completed,1_2
6288,11/1/2020,completed,1_8
6370,29/12/2019,completed,final
3042,29/10/2019,completed,1_8
6798,1/8/2020,completed,1_2
6797,27/07/2020,completed,1_4
6202,3/7/2020,completed,1_2
6201,29/06/2020,completed,1_32
6265,19/01/2020,completed,1_16
6278,19/01/2020,retirement,final
6278,17/01/2020,completed,1_4
6278,12/1/2020,completed,1_8
6451,,WO,1_8
6691,26/07/2020,completed,1_32
6519,19/07/2020,completed,1_16
8669,5/9/2020,completed,1_2
6538,,WO,final
5638,13/08/2020,completed,1_8
5638,11/8/2020,completed,1_16
5637,10/8/2020,completed,1_32
8996,27/08/2020,completed,1_4
8994,26/08/2020,completed,1_4
7223,15/08/2020,completed,1_4
8864,12/8/2020,completed,1_4
8861,8/8/2020,completed,1_4
6778,28/07/2020,completed,1_2
6548,26/07/2020,completed,final
8936,14/07/2020,completed,1_4
8737,3/7/2020,completed,1_4
5751,3/8/2020,completed,poule
6815,28/07/2020,completed,poule
6219,29/06/2020,completed,poule
6219,29/06/2020,completed,poule
6219,29/06/2020,completed,poule
6815,,WO,poule
8873,6/3/2020,completed,1_4
4460,1/3/2020,completed,1_2
6451,28/08/2020,completed,1_8
6798,31/07/2020,completed,1_4
7304,30/12/2019,completed,poule
7304,30/12/2019,completed,poule
7304,30/12/2019,completed,poule
2600,27/08/2020,completed,1_8
6453,25/08/2020,completed,1_16
5739,5/8/2020,completed,1_8
6800,2/8/2020,completed,final
6803,1/8/2020,completed,1_2
6803,31/07/2020,completed,1_4
6800,30/07/2020,completed,1_2
7308,3/1/2020,completed,1_4
7305,2/1/2020,completed,1_4
6691,27/07/2020,retirement,1_16
8653,5/9/2020,completed,1_2
8652,3/9/2020,completed,1_2
8652,1/9/2020,completed,1_4
8972,30/08/2020,completed,1_2
8971,27/08/2020,completed,1_4
6521,25/07/2020,retirement,1_2
6520,23/07/2020,completed,1_8
6521,22/07/2020,completed,1_16
8909,19/07/2020,completed,final
8910,19/07/2020,completed,final
8910,18/07/2020,completed,1_2
8909,17/07/2020,completed,1_2
8910,15/07/2020,completed,1_4
8909,13/07/2020,completed,1_4
2602,28/08/2020,completed,1_4
2602,25/08/2020,completed,1_8
2602,22/08/2020,completed,1_16
4395,16/08/2020,completed,final
4395,15/08/2020,completed,1_2
5627,13/08/2020,completed,1_4
5627,12/8/2020,completed,1_8
6303,25/07/2020,completed,1_2
6525,23/07/2020,completed,1_4
6526,22/07/2020,completed,1_4
6525,21/07/2020,completed,1_8
2634,18/07/2020,completed,1_2
2634,16/07/2020,completed,1_4
9792,12/7/2020,completed,final
1710,12/7/2020,completed,1_64
9792,10/7/2020,completed,1_2
555,4/7/2020,completed,1_2
3348,24/06/2020,completed,1_4
8873,8/3/2020,completed,final
8873,8/3/2020,completed,1_2
7010,26/01/2020,completed,1_2
7010,25/01/2020,completed,1_4
6413,4/1/2020,completed,1_2
6413,2/1/2020,completed,1_4
8999,2/1/2020,completed,1_8
8999,30/12/2019,completed,1_16
6187,21/12/2019,completed,1_16
6526,20/07/2020,completed,1_4
8748,27/06/2020,completed,1_2
8873,1/3/2020,completed,1_4
3535,22/02/2020,completed,1_4
6904,9/2/2020,completed,1_8
6904,8/2/2020,completed,1_16
4503,12/1/2020,completed,1_16
3565,9/1/2020,completed,1_8
1882,,WO,1_16
6840,8/7/2020,completed,1_8
6839,6/7/2020,completed,1_16
6269,26/01/2020,completed,1_4
6269,21/01/2020,completed,1_8
7309,29/12/2019,completed,1_8
4479,,completed,1_8
6524,18/07/2020,completed,1_16
6662,25/08/2020,completed,1_4
6662,24/08/2020,completed,poule
2316,21/08/2020,completed,1_4
2316,20/08/2020,completed,poule
2316,20/08/2020,completed,poule
6496,14/08/2020,completed,1_4
6496,13/08/2020,completed,poule
1582,10/8/2020,completed,poule
3064,4/8/2020,completed,1_8
3064,3/8/2020,completed,poule
1673,31/07/2020,completed,1_4
6564,23/07/2020,completed,poule
6847,9/7/2020,completed,1_4
6219,29/06/2020,completed,poule
4391,13/08/2020,completed,1_8
4391,11/8/2020,completed,1_16
6771,2/8/2020,completed,final
6771,1/8/2020,completed,1_2
6771,31/07/2020,completed,1_4
6771,29/07/2020,completed,1_8
6770,27/07/2020,completed,1_16
6521,26/07/2020,completed,final
8909,18/07/2020,completed,1_2
2630,17/07/2020,completed,1_4
8909,14/07/2020,retirement,1_4
551,4/7/2020,completed,1_2
551,1/7/2020,completed,1_4
4456,29/02/2020,completed,1_2
4456,27/02/2020,completed,1_8
6409,5/1/2020,completed,final
6409,30/12/2019,completed,1_8
6408,26/12/2019,completed,1_16
2629,,WO,1_32
2630,,WO,1_8
4390,13/08/2020,completed,1_8
8939,4/8/2020,completed,1_4
6771,1/8/2020,completed,1_2
6771,31/07/2020,completed,1_4
6771,29/07/2020,completed,1_8
6521,24/07/2020,completed,1_4
2630,16/07/2020,completed,1_8
8909,15/07/2020,completed,1_4
551,1/7/2020,completed,1_8
551,29/06/2020,completed,1_16
4456,26/02/2020,completed,1_8
6409,28/12/2019,completed,1_16
6408,23/12/2019,completed,1_16
4390,,WO,1_32
6457,25/08/2020,completed,1_16
6456,24/08/2020,completed,1_32
4294,27/08/2020,completed,1_4
6532,26/07/2020,completed,final
8920,15/07/2020,completed,1_4
6818,7/7/2020,completed,1_16
552,1/7/2020,completed,1_8
559,28/06/2020,completed,1_4
7399,18/08/2020,completed,1_8
6805,30/07/2020,completed,1_2
6809,29/07/2020,completed,1_4
6209,5/7/2020,completed,final
6213,3/7/2020,completed,1_2
4485,27/02/2020,retirement,1_4
7314,31/12/2019,completed,1_4
5543,4/8/2020,completed,1_8
4428,3/8/2020,completed,1_8
4461,25/02/2020,completed,1_8
3002,23/02/2020,retirement,1_8
6414,2/1/2020,completed,1_8
5650,10/8/2020,completed,poule
6563,21/07/2020,completed,1_8
2598,30/08/2020,completed,final
2598,29/08/2020,completed,1_2
2598,27/08/2020,completed,1_8
2597,24/08/2020,completed,1_64
4316,23/08/2020,completed,final
4316,20/08/2020,completed,1_4
4391,14/08/2020,completed,1_4
4390,12/8/2020,completed,1_8
6770,27/07/2020,completed,1_16
6298,24/07/2020,completed,1_4
2630,17/07/2020,completed,1_4
2629,12/7/2020,completed,1_32
4548,12/7/2020,completed,final
5986,2/7/2020,completed,1_8
5985,30/06/2020,completed,1_16
4498,12/1/2020,completed,1_32
6409,23/12/2019,completed,1_16
7330,9/9/2020,completed,1_8
9758,6/9/2020,completed,final
9758,3/9/2020,completed,1_4
7372,19/08/2020,completed,1_8
7227,13/07/2020,completed,1_8
5987,29/06/2020,completed,1_32
4457,28/02/2020,completed,1_4
4457,27/02/2020,completed,1_8
9758,,WO,1_2
4479,29/02/2020,completed,1_4
4458,24/02/2020,completed,1_32
6839,,WO,1_4
8974,24/08/2020,completed,1_8
6555,25/07/2020,completed,1_2
6555,23/07/2020,completed,1_4
6332,20/07/2020,completed,1_4
8912,13/07/2020,completed,1_4
570,3/7/2020,completed,1_4
8773,28/06/2020,completed,final
8773,27/06/2020,completed,1_2
4458,27/02/2020,completed,1_8
7308,2/1/2020,completed,1_4
6773,,WO,1_4
8677,27/08/2020,completed,1_2
8972,26/08/2020,completed,1_8
8677,25/08/2020,completed,1_4
7371,18/08/2020,completed,1_4
6693,28/07/2020,completed,1_16
6771,27/07/2020,completed,1_16
6298,24/07/2020,completed,1_4
6298,23/07/2020,completed,1_8
6298,21/07/2020,completed,1_16
9019,15/07/2020,completed,1_4
5986,28/06/2020,completed,1_16
3390,14/06/2020,completed,1_16
4456,24/02/2020,completed,1_16
6900,8/2/2020,completed,1_16
6249,1/2/2020,completed,1_2
4508,28/12/2019,completed,1_16
6409,26/12/2019,completed,1_16
3631,6/12/2019,completed,1_4
3632,4/12/2019,completed,1_8
3632,2/12/2019,completed,1_16
3631,1/12/2019,completed,1_16
3631,,completed,1_8
8910,,completed,1_4
6455,24/08/2020,WO,poule
6976,3/9/2020,completed,1_4
5637,12/8/2020,completed,1_8
6334,26/07/2020,completed,final
6334,26/07/2020,completed,1_2
2657,17/07/2020,completed,1_4
2632,13/07/2020,completed,1_16
570,4/7/2020,completed,1_2
6666,,WO,1_8
4321,17/08/2020,completed,1_8
2635,12/7/2020,completed,1_4
5992,4/7/2020,completed,1_2
5991,30/06/2020,completed,1_4
1435,29/12/2019,completed,final
1435,27/12/2019,completed,1_4
8710,27/08/2020,completed,poule
9097,14/08/2020,completed,final
6560,23/07/2020,completed,poule
7264,17/07/2020,completed,poule
7263,15/07/2020,completed,1_4
577,3/7/2020,completed,1_2
4486,25/02/2020,completed,1_2
4486,24/02/2020,completed,poule
6273,19/01/2020,completed,poule
4485,,completed,1_2
6747,12/9/2020,completed,1_2
6747,7/9/2020,completed,1_4
7047,6/9/2020,completed,final
7047,5/9/2020,completed,1_2
7048,4/9/2020,completed,1_4
7047,2/9/2020,completed,poule
6675,17/08/2020,completed,poule
9093,12/8/2020,completed,1_4
6553,22/07/2020,completed,1_8
6556,19/07/2020,completed,1_16
7256,17/07/2020,completed,1_2
7256,16/07/2020,completed,poule
568,27/06/2020,completed,1_16
4480,27/02/2020,completed,1_4
6282,19/01/2020,completed,1_2
6282,14/01/2020,completed,poule
7307,4/1/2020,completed,final
1984,3/1/2020,completed,1_4
1984,2/1/2020,completed,poule
1984,2/1/2020,completed,poule
1984,2/1/2020,WO,poule
7307,2/1/2020,completed,poule
7307,2/1/2020,completed,poule
6363,24/12/2019,completed,poule
6749,,completed,1_8
7208,18/08/2020,completed,1_2
5545,3/8/2020,completed,1_4
2600,28/08/2020,completed,1_4
6453,28/08/2020,completed,1_4
6453,26/08/2020,completed,1_8
6453,25/08/2020,completed,1_16
7390,19/08/2020,completed,1_4
4393,12/8/2020,completed,1_8
5634,12/8/2020,completed,1_8
5739,7/8/2020,completed,1_2
5739,5/8/2020,completed,1_8
2069,1/8/2020,completed,1_2
2069,28/07/2020,completed,1_16
6800,27/07/2020,completed,1_4
6555,26/07/2020,completed,final
6523,25/07/2020,completed,1_2
6523,24/07/2020,completed,1_4
2657,18/07/2020,completed,1_2
2654,17/07/2020,completed,1_4
2657,16/07/2020,completed,1_8
6267,26/01/2020,completed,1_4
7308,4/1/2020,completed,1_2
7305,2/1/2020,completed,1_4
6361,28/12/2019,completed,1_2
6361,27/12/2019,completed,1_4
6361,23/12/2019,completed,1_8
6182,23/12/2019,completed,1_32
7162,16/09/2020,completed,1_4
4425,3/8/2020,completed,1_16
4459,1/3/2020,completed,1_2
4459,27/02/2020,completed,1_8
6450,27/08/2020,completed,1_8
7391,21/08/2020,completed,1_4
7387,20/08/2020,completed,1_4
6801,30/07/2020,completed,1_2
6801,28/07/2020,completed,1_4
6330,20/07/2020,retirement,1_4
7255,17/07/2020,completed,1_2
7251,17/07/2020,completed,1_2
7255,16/07/2020,completed,1_4
5771,7/7/2020,completed,1_16
4473,29/02/2020,completed,1_4
6267,25/01/2020,completed,1_8
6265,22/01/2020,completed,1_16
6267,19/01/2020,completed,1_16
6281,17/01/2020,completed,1_8
6281,12/1/2020,completed,1_16
7302,2/1/2020,completed,1_4
6497,31/10/2019,completed,1_8
6497,30/10/2019,completed,1_16
6553,,WO,1_8
4473,,completed,1_8
2235,26/08/2020,completed,1_8
2267,22/08/2020,completed,1_2
2267,21/08/2020,completed,1_4
5620,15/08/2020,completed,1_2
5620,14/08/2020,completed,1_4
3995,6/8/2020,completed,1_8
3995,3/8/2020,completed,1_32
5388,10/7/2020,completed,1_4
4454,29/02/2020,completed,1_2
4454,28/02/2020,completed,1_4
6972,,WO,1_8
6842,6/7/2020,completed,poule
8842,9/8/2020,completed,1_4
557,2/7/2020,completed,1_4
557,30/06/2020,completed,1_8
4462,25/02/2020,completed,1_8
8678,30/08/2020,completed,final
8678,29/08/2020,completed,1_2
8678,26/08/2020,completed,1_4
8677,24/08/2020,retirement,1_8
7372,20/08/2020,completed,1_4
4424,6/8/2020,retirement,1_8
4423,3/8/2020,completed,1_32
6772,2/8/2020,completed,final
6772,31/07/2020,completed,1_4
6522,26/07/2020,completed,final
6522,25/07/2020,completed,1_2
6521,23/07/2020,completed,1_8
6522,22/07/2020,completed,1_4
2631,16/07/2020,retirement,1_8
5390,7/7/2020,completed,1_16
5987,1/7/2020,completed,1_8
5986,30/06/2020,completed,1_8
5986,27/06/2020,completed,1_32
3391,20/06/2020,completed,1_2
8870,6/3/2020,completed,1_4
8869,2/3/2020,completed,1_16
6901,16/02/2020,completed,final
6901,15/02/2020,completed,1_2
6901,14/02/2020,completed,1_4
6250,1/2/2020,completed,1_2
9048,24/01/2020,completed,1_4
9047,21/01/2020,completed,1_8
4500,19/01/2020,completed,final
3562,12/1/2020,completed,1_2
3561,8/1/2020,completed,1_4
6410,4/1/2020,retirement,1_2
6410,31/12/2019,completed,1_4
3016,29/12/2019,completed,final
3016,28/12/2019,completed,1_2
6409,22/12/2019,completed,1_32
5977,11/12/2019,completed,1_8
3632,8/12/2019,completed,final
3632,8/12/2019,completed,1_2
3631,5/12/2019,completed,1_4
3561,,WO,1_8
6771,,WO,1_32
4456,,completed,1_8
5977,,WO,1_16
5976,,WO,1_128
7048,6/9/2020,completed,final
7048,5/9/2020,completed,1_2
9759,4/9/2020,completed,1_4
6691,30/07/2020,completed,1_4
5974,10/12/2019,retirement,1_32
6803,27/07/2020,completed,1_16
6556,24/07/2020,completed,1_4
6269,2/2/2020,completed,final
6269,30/01/2020,completed,1_2
7309,4/1/2020,completed,1_2
7309,2/1/2020,completed,1_4
7308,31/12/2019,completed,1_8
7308,29/12/2019,completed,1_16
6973,2/9/2020,completed,1_8
2597,26/08/2020,completed,1_16
10198,21/08/2020,completed,1_4
4390,12/8/2020,completed,1_8
3065,6/8/2020,completed,1_8
6692,30/07/2020,completed,1_8
6520,24/07/2020,completed,1_4
6297,21/07/2020,completed,1_4
6297,19/07/2020,completed,1_8
1705,14/07/2020,completed,1_32
1705,12/7/2020,completed,1_64
5389,5/7/2020,completed,1_64
550,1/7/2020,completed,1_4
3343,24/06/2020,completed,1_8
3389,15/06/2020,completed,1_8
2995,23/02/2020,completed,1_32
6899,8/2/2020,completed,1_16
4507,30/12/2019,completed,1_8
6408,22/12/2019,completed,1_16
3631,8/12/2019,completed,final
4455,,WO,1_16
5649,,WO,1_16
5650,,WO,poule
6815,,WO,poule
7172,19/09/2020,completed,1_2
7172,16/09/2020,completed,1_4
8663,2/9/2020,completed,1_4
9830,23/08/2020,completed,final
9830,18/08/2020,completed,1_2
8850,11/8/2020,completed,1_4
8924,11/7/2020,completed,1_4
8728,3/7/2020,completed,1_4
8728,29/06/2020,completed,1_8
8677,24/08/2020,completed,1_8
7371,17/08/2020,completed,1_8
8836,14/08/2020,completed,1_4
8779,7/8/2020,completed,1_16
4456,24/02/2020,completed,1_16
2005,23/02/2020,completed,1_32
4499,12/1/2020,completed,1_16
4203,4/9/2020,completed,1_4
2597,28/08/2020,completed,1_4
2597,27/08/2020,completed,1_8
4281,25/08/2020,completed,1_32
4315,21/08/2020,completed,1_4
4315,17/08/2020,completed,1_16
7028,10/8/2020,completed,1_16
6520,19/07/2020,completed,1_16
4690,9/7/2020,completed,1_8
3323,2/7/2020,completed,1_4
3322,27/06/2020,completed,1_64
8867,1/3/2020,completed,1_16
5406,24/02/2020,completed,1_8
5406,18/02/2020,completed,1_16
6899,8/2/2020,completed,1_16
4498,17/01/2020,completed,1_4
4498,12/1/2020,completed,1_8
6180,24/12/2019,completed,1_8
1428,22/12/2019,completed,1_16
8868,,WO,1_16
3462,,WO,1_16
563,5/7/2020,completed,final
4954,26/09/2020,completed,1_2
4954,20/09/2020,completed,1_8
5037,6/9/2020,completed,final
5037,1/9/2020,completed,1_4
5051,30/08/2020,completed,final
5037,28/08/2020,completed,1_8
8445,8/8/2020,completed,1_2
8445,5/8/2020,completed,1_4
8445,3/8/2020,completed,1_8
8087,11/7/2020,completed,1_2
8087,9/7/2020,completed,1_4
322,28/02/2020,completed,1_2
322,26/02/2020,completed,1_4
8595,13/12/2019,completed,1_2
8595,7/12/2019,completed,1_4
8075,25/11/2019,completed,1_4
8075,24/11/2019,completed,1_8
3651,,WO,1_8
7103,,WO,1_4
5049,23/08/2020,completed,1_16
5052,30/08/2020,completed,final
5052,29/08/2020,completed,1_2
5050,27/08/2020,completed,1_8
5050,23/08/2020,completed,1_16
8160,5/1/2020,completed,final
8159,4/1/2020,completed,1_2
8160,2/1/2020,completed,1_2
8160,,WO,1_4
5050,22/08/2020,completed,1_16
5050,28/08/2020,completed,1_4
5052,29/08/2020,completed,1_4
5050,30/08/2020,completed,final
5050,29/08/2020,completed,1_4
5050,24/08/2020,completed,1_16
8350,21/08/2020,completed,1_4
8350,16/08/2020,completed,1_32
5182,10/8/2020,completed,1_16
5182,6/8/2020,completed,1_32
8428,11/7/2020,completed,1_16
8349,18/08/2020,completed,1_16
8131,19/07/2020,completed,1_4
9440,11/7/2020,completed,1_2
9440,9/7/2020,completed,1_4
292,8/3/2020,completed,1_16
8290,7/3/2020,completed,1_2
8159,5/1/2020,completed,final
8589,8/12/2019,completed,1_16
5050,22/08/2020,completed,1_16
8350,15/08/2020,completed,1_32
5182,13/08/2020,completed,1_8
5182,9/8/2020,completed,1_32
7100,1/8/2020,completed,final
7100,23/07/2020,completed,1_16
5182,6/8/2020,completed,1_32
8430,15/07/2020,completed,1_4
4806,10/7/2020,completed,1_4
4951,19/09/2020,completed,1_16
8373,5/9/2020,completed,1_32
5050,25/08/2020,completed,1_8
8350,18/08/2020,completed,1_8
8350,16/08/2020,completed,1_16
8350,15/08/2020,completed,1_32
4951,22/09/2020,completed,1_8
8373,12/9/2020,completed,1_4
5050,29/08/2020,completed,1_2
5050,28/08/2020,completed,1_4
5050,22/08/2020,completed,1_16
8350,20/08/2020,completed,1_4
8350,17/08/2020,completed,1_16
7100,27/07/2020,completed,1_8
8132,26/07/2020,completed,final
8131,25/07/2020,completed,1_2
7100,24/07/2020,completed,1_16
8131,18/07/2020,completed,1_4
6019,5/7/2020,completed,final
6019,29/06/2020,completed,1_8
316,28/02/2020,completed,1_2
1226,21/02/2020,completed,1_4
3648,7/12/2019,completed,1_2
3648,6/12/2019,completed,1_4
5050,28/08/2020,completed,1_8
5182,7/8/2020,completed,1_32
8353,15/08/2020,completed,1_8
5038,2/9/2020,completed,1_4
8578,1/9/2020,completed,1_16
5052,23/08/2020,completed,1_8
4951,20/09/2020,completed,1_16
4951,19/09/2020,completed,1_32
5050,26/08/2020,completed,1_8
5050,22/08/2020,completed,1_16
8350,15/08/2020,completed,1_32
8325,4/8/2020,completed,1_8
8559,22/07/2020,completed,1_8
5049,29/08/2020,completed,1_2
458,28/02/2020,completed,1_2
8441,4/8/2020,completed,1_16
6019,2/7/2020,completed,1_4
4955,27/09/2020,completed,final
823,20/09/2020,completed,final
5000,12/9/2020,completed,1_2
5052,29/08/2020,completed,1_2
8348,9/8/2020,completed,final
9417,3/8/2020,completed,1_2
5050,22/08/2020,completed,1_16
5182,10/8/2020,completed,1_16
4955,25/09/2020,completed,1_4
5052,23/08/2020,completed,1_8
8353,16/08/2020,completed,1_16
8446,9/8/2020,completed,final
5483,18/07/2020,completed,1_4
3164,13/09/2020,completed,final
3164,2/9/2020,completed,1_4
6948,23/08/2020,completed,final
6948,20/08/2020,completed,1_4
3164,,completed,1_2
4152,28/06/2020,completed,1_4
3164,2/9/2020,completed,1_8
4408,16/08/2020,completed,final
4400,8/8/2020,completed,1_8
6948,22/08/2020,completed,1_2
10276,8/9/2020,completed,1_8
3164,6/9/2020,completed,1_2
4440,9/8/2020,completed,final
3548,27/02/2020,completed,1_4
7158,15/02/2020,completed,1_16
3624,2/1/2020,retirement,1_2
6936,21/08/2020,completed,1_4
6935,16/08/2020,completed,1_8
3161,29/08/2020,completed,1_8
4139,28/06/2020,completed,1_16
3358,24/06/2020,completed,1_8
4620,27/07/2020,completed,1_16
4251,30/08/2020,completed,final
4642,31/07/2020,completed,1_4
4572,15/07/2020,completed,1_8
7406,5/7/2020,completed,final
7406,3/7/2020,completed,1_4
3343,28/06/2020,completed,final
3343,26/06/2020,completed,1_4
7018,20/12/2019,completed,1_128
5975,12/12/2019,completed,1_8
3533,24/02/2020,completed,1_4
3148,2/9/2020,completed,1_8
4500,10/1/2020,completed,1_32
3583,26/12/2019,completed,1_16
4509,21/12/2019,completed,1_16
7417,4/7/2020,completed,1_2
3541,25/02/2020,completed,1_8
4644,25/07/2020,completed,1_16
6522,23/07/2020,completed,1_4
4040,19/07/2020,completed,1_8
3391,14/06/2020,completed,1_16
3161,3/9/2020,completed,1_4
3164,31/08/2020,completed,1_16
3161,30/08/2020,retirement,1_8
6948,19/08/2020,completed,1_8
4405,10/8/2020,completed,1_8
4440,8/8/2020,completed,1_2
3255,25/07/2020,completed,1_2
3255,22/07/2020,completed,1_8
3255,18/07/2020,completed,1_16
4590,15/07/2020,completed,1_4
9863,7/7/2020,completed,1_4
4142,29/06/2020,completed,1_8
3358,25/06/2020,completed,1_4
3403,16/06/2020,completed,1_8
3548,19/02/2020,completed,1_16
4111,13/09/2020,completed,final
3162,13/09/2020,completed,final
3158,3/9/2020,completed,1_2
4559,12/7/2020,completed,final
4559,9/7/2020,completed,1_2
4557,6/7/2020,retirement,1_4
4136,4/7/2020,completed,1_2
3546,26/02/2020,completed,1_2
3390,,completed,1_4
4255,22/08/2020,completed,1_16
4319,16/08/2020,completed,1_16
7374,16/08/2020,completed,1_16
4426,31/07/2020,completed,1_32
6407,1/8/2020,completed,1_2
6407,30/07/2020,completed,1_4
4650,28/07/2020,completed,1_2
4046,23/07/2020,completed,1_2
4045,18/07/2020,completed,1_8
3538,16/02/2020,completed,1_4
3545,16/02/2020,completed,1_32
3556,22/02/2020,completed,1_4
3161,4/9/2020,retirement,1_2
3391,17/06/2020,completed,1_8
3541,15/02/2020,retirement,1_16
3172,5/9/2020,completed,1_2
3248,21/08/2020,completed,1_4
2440,13/08/2020,completed,1_2
4569,12/7/2020,completed,final
3351,25/06/2020,completed,1_4
3557,23/02/2020,completed,1_2
6816,11/7/2020,completed,1_2
8989,26/08/2020,completed,1_4
8954,1/8/2020,completed,1_4
7408,30/06/2020,completed,1_16
3345,24/06/2020,completed,1_4
3345,23/06/2020,completed,1_8
6401,,WO,1_8
3533,16/02/2020,completed,1_16
3164,4/9/2020,completed,1_4
3164,2/9/2020,retirement,1_8
3149,5/9/2020,completed,1_4
6850,24/02/2020,completed,1_16
3534,24/02/2020,completed,1_8
3161,12/9/2020,completed,1_2
4045,24/07/2020,completed,1_2
4211,31/08/2020,completed,1_4
3154,30/08/2020,completed,1_4
3172,29/08/2020,completed,1_4
6942,22/08/2020,completed,1_2
6407,29/07/2020,completed,1_4
4951,19/09/2020,completed,1_32
1302,24/08/2020,completed,1_8
5185,8/8/2020,retirement,1_8
4560,11/7/2020,completed,1_2
4560,5/7/2020,retirement,1_4
3150,28/08/2020,completed,1_32
7407,30/06/2020,completed,1_4
3531,22/02/2020,completed,1_8
10276,8/9/2020,completed,1_4
3548,26/02/2020,completed,1_4
10276,,completed,1_8
3149,31/08/2020,completed,1_16
3150,2/9/2020,completed,1_16
3534,15/02/2020,completed,1_16
3534,15/02/2020,completed,1_16
3550,1/3/2020,completed,final
3550,25/02/2020,completed,1_2
3161,,completed,final
6935,18/08/2020,completed,1_4
4391,13/08/2020,completed,1_4
4391,10/8/2020,completed,1_8
4576,11/7/2020,completed,1_32
4136,5/7/2020,completed,final
3534,22/02/2020,completed,1_8
10276,7/9/2020,completed,1_8
7158,15/02/2020,completed,1_16
3157,5/9/2020,completed,1_8
4620,27/07/2020,completed,1_16
4518,6/1/2020,completed,final
4518,21/12/2019,completed,1_16
4128,4/7/2020,completed,1_2
4128,28/06/2020,completed,1_16
3163,29/08/2020,completed,1_4
3150,29/08/2020,completed,1_32
4042,18/07/2020,completed,1_16
4128,1/7/2020,completed,1_8
4551,,WO,1_16
3162,12/9/2020,completed,1_2
4406,15/08/2020,completed,1_2
4054,19/07/2020,completed,1_2
4136,28/06/2020,completed,1_4
3546,1/3/2020,completed,final
3161,1/9/2020,completed,1_8
4405,10/8/2020,completed,1_16
9863,12/7/2020,completed,final
9863,10/7/2020,completed,1_2
4139,4/7/2020,completed,1_2
4139,2/7/2020,completed,1_4
4139,29/06/2020,completed,1_16
3358,27/06/2020,completed,1_2
3354,27/06/2020,completed,1_2
10276,9/9/2020,completed,1_4
7158,23/02/2020,completed,final
7158,22/02/2020,completed,1_2
7423,28/06/2020,completed,1_8
7410,26/06/2020,completed,1_16
3547,1/3/2020,completed,final
3547,29/02/2020,completed,1_2
3543,15/02/2020,completed,1_8
7374,15/08/2020,completed,1_16
4394,7/8/2020,completed,1_32
9934,21/06/2020,completed,1_8
3154,5/9/2020,completed,1_2
4278,23/08/2020,completed,1_2
4419,15/08/2020,completed,1_2
4569,10/7/2020,completed,1_2
3538,22/02/2020,completed,1_8
4534,5/1/2020,completed,final
2739,17/09/2020,completed,1_4
2735,13/09/2020,completed,1_8
4220,5/9/2020,completed,1_2
4239,29/08/2020,completed,1_32
3577,11/1/2020,completed,1_2
3573,5/1/2020,completed,1_8
3577,,WO,1_4
5983,14/12/2019,completed,1_2
3150,4/9/2020,completed,1_8
3150,29/08/2020,completed,1_32
4394,12/8/2020,completed,1_8
4394,7/8/2020,completed,1_32
4426,1/8/2020,completed,1_32
3534,19/02/2020,completed,1_16
4128,28/06/2020,completed,1_16
4130,2/7/2020,completed,1_4
4239,29/08/2020,completed,1_32
7374,15/08/2020,completed,1_16
6403,28/07/2020,completed,1_8
4576,10/7/2020,completed,1_32
9854,7/7/2020,completed,1_8
4128,28/06/2020,completed,1_8
4127,27/06/2020,completed,1_16
3548,29/02/2020,completed,1_2
4405,13/08/2020,completed,1_4
4142,1/7/2020,completed,1_4
3544,16/02/2020,completed,1_8
3248,16/08/2020,completed,1_8
4264,23/08/2020,completed,1_2
4576,10/7/2020,completed,1_32
4558,5/7/2020,completed,1_4
4551,4/7/2020,completed,1_16
3356,21/06/2020,completed,1_8
6252,19/01/2020,completed,1_16
4053,25/07/2020,completed,1_2
4587,11/7/2020,completed,1_2
4551,6/7/2020,completed,1_8
4127,4/7/2020,completed,1_2
4128,2/7/2020,completed,1_4
7396,15/08/2020,completed,1_4
4610,18/07/2020,completed,final
6210,29/06/2020,completed,1_4
3931,18/09/2020,completed,1_4
3240,19/08/2020,completed,1_16
4422,31/07/2020,completed,1_64
4572,14/07/2020,completed,1_16
5913,1/7/2020,completed,1_4
3343,23/06/2020,completed,1_16
3462,1/3/2020,completed,1_16
4498,15/01/2020,completed,1_8
4498,10/1/2020,completed,1_16
4422,,completed,1_16
10276,12/9/2020,completed,1_2
10276,8/9/2020,completed,1_4
2278,20/08/2020,completed,1_4
2278,17/08/2020,completed,1_8
1532,14/08/2020,completed,1_2
4623,2/8/2020,completed,final
4623,27/07/2020,completed,1_4
4586,19/07/2020,completed,final
4586,18/07/2020,completed,1_2
9858,10/7/2020,completed,1_2
3353,25/06/2020,completed,1_4
3398,17/06/2020,completed,1_4
7158,19/02/2020,completed,1_4
2850,2/2/2020,completed,final
2850,1/2/2020,completed,1_2
2846,31/01/2020,completed,1_2
2846,30/01/2020,completed,1_4
2846,27/01/2020,completed,1_8
3616,29/12/2019,completed,1_4
3616,27/12/2019,completed,1_8
